year_month,BDI_mean,BDI_std,BDI_month_end,BDI_max,BDI_min,BDI_momentum,Brent_USD_per_barrel,policy_rate,FAO_23012,FAO_23013,FAO_23014,BWA_FAO_CP_23012,BWA_FAO_CP_23013,BWA_FAO_CP_23014,KEN_FAO_CP_23012,KEN_FAO_CP_23013,KEN_FAO_CP_23014,NAM_FAO_CP_23012,NAM_FAO_CP_23013,NAM_FAO_CP_23014,ZAF_FAO_CP_23012,ZAF_FAO_CP_23013,ZAF_FAO_CP_23014,ZWE_FAO_CP_23012,ZWE_FAO_CP_23013,ZWE_FAO_CP_23014,BDI_mean_lag2,BDI_mean_lag3,BDI_mean_lag4,BDI_momentum_lag2,BDI_momentum_lag3,Brent_USD_per_barrel_lag1,Brent_USD_per_barrel_lag2,Brent_USD_per_barrel_lag3,policy_rate_lag6,policy_rate_lag12,ZAF_FAO_CP_23014_lag1,ZAF_FAO_CP_23014_lag2,FAO_23014_lag1,FAO_23014_lag2,FAO_23014_lag3,FAO_23014_lag12
2017-08,1141.7727272727273,95.36343105553607,1184.0,1266.0,965.0,42.22727272727275,51.7,12.0,106.703895,106.90064,3.853101,106.703895,106.90064,3.853101,115.766777,126.784539,13.572573,113.354718,117.108431,4.59157,112.421805,119.222419,5.209657,98.473124,97.405499,1.838235,860.2272727272727,973.1428571428571,1221.8333333333333,40.77272727272725,-95.14285714285711,48.48,46.37,50.33,12.0,12.0,6.410256,6.829897,4.319807,4.269708,4.086974,2.89077
2017-09,1363.5238095238096,96.10807408725809,1356.0,1503.0,1183.0,-7.523809523809632,56.15,12.0,106.80739,106.17764,2.8,106.80739,106.17764,2.8,115.101198,125.157872,11.497822,113.797533,117.684754,4.203822,112.893505,119.222419,5.076142,98.798118,98.108788,2.573529,906.047619047619,860.2272727272727,973.1428571428571,39.95238095238096,40.77272727272725,51.7,48.48,46.37,12.0,12.0,5.209657,6.410256,3.853101,4.319807,4.269708,3.092784
2017-10,1484.2272727272727,93.88287120925467,1522.0,1588.0,1308.0,37.77272727272725,57.51,12.0,106.80739,106.17764,2.421042,106.80739,106.17764,2.421042,114.375152,122.930872,8.46882,113.924883,117.816751,3.744039,113.365205,119.942361,4.911839,100.26059,100.218654,4.395604,1141.7727272727273,906.047619047619,860.2272727272727,42.22727272727275,39.95238095238096,56.15,51.7,48.48,12.0,12.0,5.076142,5.209657,2.8,3.853101,4.319807,3.261317
2017-11,1453.8636363636363,55.81883574782286,1578.0,1578.0,1361.0,124.13636363636374,62.71,12.0,107.014381,105.971069,1.715079,107.014381,105.971069,1.715079,114.111091,121.290851,5.786307,114.219298,117.646377,2.958092,113.365205,120.374326,4.761905,101.073075,101.976876,5.64663,1363.5238095238096,1141.7727272727273,906.047619047619,-7.523809523809632,42.22727272727275,57.51,56.15,51.7,12.0,12.0,4.911839,5.076142,2.421042,2.8,3.853101,3.82913
2017-12,1618.6875,111.13998305440448,1366.0,1743.0,1366.0,-252.6875,64.37,12.0,107.324868,105.454641,1.089109,107.324868,105.454641,1.089109,114.721597,121.591737,4.675321,114.39646,117.774322,2.422727,113.836904,120.806292,4.223602,101.560565,103.383454,6.715064,1484.2272727272727,1363.5238095238096,1141.7727272727273,37.77272727272725,-7.523809523809632,62.71,57.51,56.15,12.0,12.0,4.761905,4.911839,1.715079,2.421042,2.8,3.962944
2018-01,1242.0,86.46882179639738,1152.0,1395.0,1125.0,-90.0,69.08,12.0,107.73885,105.661212,0.392542,107.73885,105.661212,0.392542,116.234886,123.648316,4.70597,116.278845,119.151934,1.982629,114.465838,122.246176,3.916769,101.885559,103.735098,6.115108,1453.8636363636363,1484.2272727272727,1363.5238095238096,124.13636363636374,37.77272727272725,64.37,62.71,57.51,12.0,12.0,4.223602,4.761905,1.089109,1.715079,2.421042,4.416436
2018-02,1124.6,39.09556442737129,1192.0,1192.0,1082.0,67.40000000000009,65.32,12.0,108.049337,106.074354,0.391007,108.049337,106.074354,0.391007,117.820223,126.397944,3.834557,116.448257,119.457584,2.029206,115.094771,122.390164,3.406326,101.885559,103.559276,4.432624,1618.6875,1453.8636363636363,1484.2272727272727,-252.6875,124.13636363636374,69.08,64.37,62.71,12.0,12.0,3.916769,4.223602,0.392542,1.089109,1.715079,4.196374
2018-03,1154.2380952380952,45.5355957047943,1055.0,1212.0,1055.0,-99.23809523809518,66.02,12.0,108.256328,106.17764,0.0,108.256328,106.17764,0.0,119.461382,128.349124,2.191072,116.579616,119.520224,2.741786,115.566471,122.390164,2.905569,101.723062,103.559276,4.618117,1242.0,1618.6875,1453.8636363636363,-90.0,-252.6875,65.32,69.08,64.37,12.0,12.0,3.406326,3.916769,0.391007,0.392542,1.089109,4.386677
2018-04,1128.9,169.56070175293382,1341.0,1376.0,948.0,212.0999999999999,72.11,12.0,109.705265,106.280926,-0.193986,109.705265,106.280926,-0.193986,121.069261,130.392453,0.255402,116.957926,119.828905,2.863723,116.352637,122.82213,3.393939,101.723062,103.559276,4.991087,1124.6,1242.0,1618.6875,67.40000000000009,-90.0,66.02,65.32,69.08,12.0,12.0,2.905569,3.406326,0.0,0.391007,0.392542,3.879093
2018-05,1293.095238095238,153.58545007972117,1090.0,1476.0,1042.0,-203.09523809523807,76.98,12.0,109.808761,106.280926,-0.483559,109.808761,106.280926,-0.483559,122.23989,132.156543,0.343044,117.398838,120.424798,3.902082,116.667104,122.678141,2.774427,101.723062,103.559276,4.991087,1154.2380952380952,1124.6,1242.0,-99.23809523809518,67.40000000000009,72.11,66.02,65.32,12.0,12.0,3.393939,2.905569,-0.193986,0.0,0.391007,4.086974
2018-06,1351.6190476190477,76.23809821242675,1385.0,1445.0,1156.0,33.380952380952294,74.41,12.0,109.808761,105.971069,-0.677638,109.808761,105.971069,-0.677638,121.151678,129.255026,0.900264,117.692046,120.579651,3.823032,116.98157,122.82213,2.895054,101.723062,103.207632,5.008945,1128.9,1154.2380952380952,1124.6,212.0999999999999,-99.23809523809518,76.98,72.11,66.02,12.0,12.0,2.774427,3.393939,-0.483559,-0.193986,0.0,4.269708
2018-07,1649.7727272727273,89.43735866818253,1747.0,1774.0,1422.0,97.22727272727275,74.25,12.0,109.912256,105.764498,-1.158301,109.912256,105.764498,-1.158301,120.06973,126.148926,0.531533,118.312599,120.399937,2.947621,117.92497,123.110106,3.012048,102.698044,104.086743,6.283662,1293.095238095238,1128.9,1154.2380952380952,-203.09523809523807,212.0999999999999,74.41,76.98,72.11,12.0,12.0,2.895054,2.774427,-0.677638,-0.483559,-0.193986,4.319807
2018-08,1710.409090909091,46.64216270705435,1579.0,1773.0,1579.0,-131.409090909091,72.53,12.0,109.912256,105.454641,-1.352657,109.912256,105.454641,-1.352657,120.440575,125.320207,-1.154977,118.353098,120.219862,2.65688,117.767737,122.966118,3.140097,103.185534,104.790031,7.581227,1351.6190476190477,1293.095238095238,1128.9,33.380952380952294,-203.09523809523807,74.25,74.41,76.98,12.0,12.0,3.012048,2.895054,-1.158301,-0.677638,-0.483559,3.853101
2018-09,1447.35,63.84543424305464,1540.0,1557.0,1356.0,92.65000000000009,78.89,12.0,109.912256,105.144784,-0.972763,109.912256,105.144784,-0.972763,121.666865,125.786003,0.501871,119.245734,120.640458,2.511544,118.39667,123.398083,3.502415,104.160516,105.844965,7.885305,1649.7727272727273,1351.6190476190477,1293.095238095238,97.22727272727275,33.380952380952294,72.53,74.25,74.41,12.0,12.0,3.140097,3.012048,-1.352657,-1.158301,-0.677638,2.8
2018-10,1544.695652173913,30.75036553013889,1490.0,1584.0,1490.0,-54.695652173913004,81.03,12.0,110.615405,104.992437,-1.116245,110.615405,104.992437,-1.116245,120.70083,123.566063,0.516706,119.752667,121.364875,3.011562,119.025603,123.542072,3.0012,121.222691,127.119451,26.842105,1710.409090909091,1649.7727272727273,1351.6190476190477,-131.409090909091,97.22727272727275,78.89,72.53,74.25,12.0,12.0,3.502415,3.140097,-0.972763,-1.352657,-1.158301,2.421042
2018-11,1192.0,163.1980975612738,1231.0,1470.0,1003.0,39.0,64.75,12.0,111.050707,105.144784,-0.779727,111.050707,105.144784,-0.779727,120.483799,123.382419,1.724423,120.564744,123.194378,4.715829,119.182836,124.118025,3.110048,132.434977,145.580782,42.758621,1447.35,1710.409090909091,1649.7727272727273,92.65000000000009,-131.409090909091,81.03,78.89,72.53,12.0,12.0,3.0012,3.502415,-1.116245,-0.972763,-1.352657,1.715079
2018-12,1335.125,61.57150314877812,1271.0,1406.0,1203.0,-64.125,57.36,12.0,111.154203,105.248069,-0.195886,111.154203,105.248069,-0.195886,121.272867,124.678383,2.538532,120.287543,123.856492,5.164258,119.025603,124.118025,2.741359,144.297251,158.767447,53.571429,1544.695652173913,1447.35,1710.409090909091,-54.695652173913004,92.65000000000009,64.75,81.03,78.89,12.0,12.0,3.110048,3.0012,-0.779727,-1.116245,-0.972763,1.089109
2019-01,1063.3181818181818,183.50045708095058,668.0,1282.0,668.0,-395.31818181818176,59.41,12.0,111.487665,105.669062,0.007429,111.487665,105.669062,0.007429,121.695471,125.645336,1.615081,121.695136,125.999054,5.746545,118.86837,125.845887,2.944641,159.896954,169.844245,63.728814,1192.0,1544.695652173913,1447.35,39.0,-54.695652173913004,57.36,64.75,81.03,12.0,12.0,2.741359,3.110048,-0.195886,-0.779727,-1.116245,0.392542
2019-02,628.75,18.03468879687143,658.0,658.0,595.0,29.25,63.96,12.0,111.709974,105.879558,-0.183642,111.709974,105.879558,-0.183642,122.694026,127.781673,1.09474,121.590915,126.487766,5.885086,119.81177,125.845887,2.823529,162.496904,175.8222,69.779287,1335.125,1192.0,1544.695652173913,-64.125,39.0,59.41,57.36,64.75,12.0,12.0,2.944641,2.741359,0.007429,-0.195886,-0.779727,0.391007
2019-03,680.4285714285714,24.691236154902057,689.0,730.0,645.0,8.571428571428555,66.14,12.0,111.821128,106.30055,0.115759,111.821128,106.30055,0.115759,124.586199,132.560364,3.281082,121.822809,126.484702,5.827029,120.755169,126.277852,3.176471,169.646768,184.789132,78.438031,1063.3181818181818,1335.125,1192.0,-395.31818181818176,-64.125,63.96,59.41,57.36,12.0,12.0,2.823529,2.944641,-0.183642,0.007429,-0.195886,0.0
2019-04,773.25,91.15624238808763,1011.0,1011.0,672.0,237.75,71.23,12.0,112.488053,106.721542,0.414577,112.488053,106.721542,0.414577,125.569699,135.11998,3.625614,122.255103,126.190736,5.309096,121.384103,126.565829,3.048066,178.909092,199.206553,92.359932,628.75,1063.3181818181818,1335.125,29.25,-395.31818181818176,66.14,63.96,59.41,12.0,12.0,3.176471,2.823529,0.115759,-0.183642,0.007429,-0.193986
2019-05,1035.6666666666667,46.66404754554978,1096.0,1107.0,936.0,60.33333333333326,71.32,12.0,112.599207,107.353031,1.008746,112.599207,107.353031,1.008746,126.504351,137.441731,3.999188,122.183785,125.782452,4.448962,121.855802,126.997794,3.521127,201.496161,234.370993,126.315789,680.4285714285714,628.75,1063.3181818181818,8.571428571428555,29.25,71.23,66.14,63.96,12.0,12.0,3.048066,3.176471,0.414577,0.115759,-0.183642,-0.483559
2019-06,1174.4,91.56958814849061,1354.0,1354.0,1062.0,179.5999999999999,64.22,12.0,112.821516,107.353031,1.304094,112.821516,107.353031,1.304094,127.011235,138.516917,7.165594,122.32845,125.29609,3.911472,122.170269,127.429759,3.751465,280.469657,363.424488,252.129472,773.25,680.4285714285714,628.75,237.75,8.571428571428555,71.32,71.23,66.14,12.0,12.0,3.521127,3.048066,1.008746,0.414577,0.115759,-0.677638
2019-07,1869.7391304347825,219.08097660066323,1868.0,2191.0,1381.0,-1.7391304347825098,63.92,12.0,113.043824,107.458279,1.601465,113.043824,107.458279,1.601465,127.389809,139.270295,10.401491,122.618252,124.53519,3.434597,122.641969,127.429759,3.508772,339.456033,435.863234,318.75,1035.6666666666667,773.25,680.4285714285714,60.33333333333326,237.75,64.22,71.32,71.23,12.0,12.0,3.751465,3.521127,1.304094,1.008746,0.414577,-1.158301
2019-08,1981.857142857143,211.20967916132196,2378.0,2378.0,1712.0,396.1428571428571,59.04,12.0,113.043824,107.458279,1.9,113.043824,107.458279,1.9,127.649129,139.456685,11.280287,122.738577,125.156087,4.105997,122.956435,128.149701,4.215457,400.879863,516.741447,393.120805,1174.4,1035.6666666666667,773.25,179.5999999999999,60.33333333333326,63.92,64.22,71.32,12.0,12.0,3.508772,3.751465,1.601465,1.304094,1.008746,-1.352657
2019-09,2254.714285714286,208.65381445282597,1823.0,2518.0,1823.0,-431.7142857142858,62.83,12.0,113.154978,107.774023,2.500589,113.154978,107.774023,2.500589,127.842997,139.907076,11.226267,123.1319,125.90393,4.362941,123.270902,128.437678,4.084014,471.89101,617.66339,483.554817,1869.7391304347825,1174.4,1035.6666666666667,-1.7391304347825098,179.5999999999999,59.04,63.92,64.22,12.0,12.0,4.215457,3.508772,1.9,1.601465,1.304094,-0.972763
2019-10,1825.8695652173913,57.609425008434,1731.0,1929.0,1731.0,-94.86956521739125,59.71,12.0,113.266133,107.668775,2.549077,113.266133,107.668775,2.549077,128.267449,140.711417,13.875456,123.369205,126.189771,3.975529,123.270902,128.29369,3.846154,654.700028,916.385308,620.885201,1981.857142857143,1869.7391304347825,1174.4,396.1428571428571,-1.7391304347825098,62.83,59.04,63.92,12.0,12.0,4.084014,4.215457,2.500589,1.9,1.601465,-1.116245
2019-11,1419.2857142857142,130.90421798289873,1528.0,1697.0,1255.0,108.71428571428578,63.21,12.0,113.377287,107.879271,2.600688,113.377287,107.879271,2.600688,129.036857,142.46009,15.462229,123.547356,126.734169,2.873338,123.428135,128.725655,3.712297,769.097849,1123.679682,671.859903,2254.714285714286,1981.857142857143,1869.7391304347825,-431.7142857142858,396.1428571428571,59.71,62.83,59.04,12.0,12.0,3.846154,4.084014,2.549077,2.500589,1.9,-0.779727
2019-12,1380.7058823529412,190.54880106743096,1090.0,1606.0,1090.0,-290.7058823529412,67.31,12.0,113.599595,108.405511,3.0,113.599595,108.405511,3.0,129.952411,144.429756,15.841858,123.369205,126.019646,1.746501,123.742602,129.013632,3.944316,896.332925,1300.732638,719.269103,1825.8695652173913,2254.714285714286,1981.857142857143,-94.86956521739125,-431.7142857142858,63.21,59.71,62.83,12.0,12.0,3.712297,3.846154,2.600688,2.549077,2.500589,-0.195886
2020-01,726.04,146.67835559481838,487.0,976.0,487.0,-239.03999999999996,63.65,12.0,114.044212,109.142248,3.286853,114.044212,109.142248,3.286853,130.682953,145.893986,16.115719,124.188698,128.750143,2.18342,124.057069,130.597505,3.775744,916.320044,1333.963034,685.403727,1419.2857142857142,1825.8695652173913,2254.714285714286,108.71428571428578,-94.86956521739125,67.31,63.21,59.71,12.0,12.0,3.944316,3.712297,3.0,2.600688,2.549077,0.007429
2020-02,460.6,41.612751082229344,535.0,535.0,411.0,74.39999999999998,55.66,12.0,114.155366,109.668488,3.578529,114.155366,109.668488,3.578529,131.495729,147.873802,15.723795,124.571721,129.983545,2.763729,125.157702,131.173458,4.23341,1040.305182,1424.687289,710.3,1380.7058823529412,1419.2857142857142,1825.8695652173913,-290.7058823529412,108.71428571428578,63.65,67.31,63.21,12.0,12.0,3.775744,3.944316,3.286853,3.0,2.600688,-0.183642
2020-03,601.0909090909091,32.340317003642745,626.0,633.0,539.0,24.909090909090878,32.01,12.0,114.26652,109.878984,3.366337,114.26652,109.878984,3.366337,131.865402,148.737192,12.203367,124.691016,130.157698,2.903905,125.786635,131.461435,4.104903,1316.874913,1676.640502,807.326356,726.04,1380.7058823529412,1419.2857142857142,-239.03999999999996,-290.7058823529412,55.66,63.65,67.31,12.0,12.0,4.23341,3.775744,3.578529,3.286853,3.0,0.115759
2020-04,663.9,49.365340494169224,635.0,757.0,596.0,-28.899999999999977,18.38,12.0,115.266908,110.089481,3.155819,115.266908,110.089481,3.155819,133.116794,151.372142,12.027949,124.263877,131.543245,4.241603,125.000468,131.893401,4.209329,1549.245487,2152.239554,980.406002,460.6,726.04,1380.7058823529412,74.39999999999998,-239.03999999999996,32.01,55.66,63.65,12.0,12.0,4.104903,4.23341,3.366337,3.578529,3.286853,0.414577
2020-05,489.10526315789474,63.23052597602426,504.0,617.0,393.0,14.89473684210526,29.38,12.0,115.266908,110.720969,3.137255,115.266908,110.720969,3.137255,133.247831,151.513334,10.238231,124.700846,131.691249,4.697632,124.214302,132.325366,4.195011,1783.72852,2469.071159,953.488372,601.0909090909091,460.6,726.04,24.909090909090878,74.39999999999998,18.38,32.01,55.66,12.0,12.0,4.209329,4.104903,3.155819,3.366337,3.578529,1.008746
2020-06,1146.4545454545455,480.2573444343323,1799.0,1799.0,520.0,652.5454545454545,40.27,12.0,113.821904,111.247209,3.627451,113.821904,111.247209,3.627451,132.835424,149.614683,8.011849,124.951954,131.23969,4.743643,124.843235,132.613343,4.067797,2348.405263,3400.92882,835.800677,663.9,601.0909090909091,460.6,-28.899999999999977,24.909090909090878,29.38,18.38,32.01,12.0,12.0,4.195011,4.209329,3.137255,3.155819,3.366337,1.304094
2020-07,1632.8260869565217,233.5490316777795,1350.0,1956.0,1264.0,-282.82608695652175,43.24,12.0,114.044212,111.668202,3.917728,114.044212,111.668202,3.917728,132.943845,148.230946,6.434001,125.177061,132.104373,6.077947,126.572801,132.757331,4.180791,3182.826867,4692.870348,976.684147,489.10526315789474,663.9,601.0909090909091,14.89473684210526,-28.899999999999977,40.27,29.38,18.38,12.0,12.0,4.067797,4.195011,3.627451,3.137255,3.155819,1.601465
2020-08,1522.0588235294117,52.79615349179717,1488.0,1598.0,1385.0,-34.05882352941171,44.74,12.0,114.26652,112.089194,4.3095,114.26652,112.089194,4.3095,133.212596,146.865582,5.312687,125.703964,133.703027,6.829025,126.730035,132.90132,3.707865,3451.43425,4988.603289,865.396393,1146.4545454545455,489.10526315789474,663.9,652.5454545454545,14.89473684210526,43.24,40.27,29.38,12.0,12.0,4.180791,4.067797,3.917728,3.627451,3.137255,1.9
2020-09,1410.7727272727273,151.3869000491571,1725.0,1725.0,1267.0,314.22727272727275,40.91,12.0,115.155754,112.29969,4.199219,115.155754,112.29969,4.199219,133.210249,147.101724,5.142447,126.106911,134.239016,6.620196,126.887268,133.045308,3.587444,3583.381736,5092.338387,724.452035,1632.8260869565217,1146.4545454545455,489.10526315789474,-282.82608695652175,652.5454545454545,44.74,43.24,40.27,12.0,12.0,3.707865,4.180791,4.3095,3.917728,3.627451,2.500589
2020-10,1630.7727272727273,288.2475675060593,1283.0,2097.0,1283.0,-347.77272727272725,40.19,12.0,115.711525,112.29969,4.301075,115.711525,112.29969,4.301075,134.478004,148.905116,5.823051,126.172312,135.152221,7.102358,127.358968,134.917158,5.162738,3740.191249,5245.127879,472.37145,1522.0588235294117,1632.8260869565217,1146.4545454545455,-34.05882352941171,-282.82608695652175,40.91,44.74,43.24,12.0,12.0,3.587444,3.707865,4.199219,4.3095,3.917728,2.549077
2020-11,1183.65,50.78673158673595,1227.0,1284.0,1111.0,43.34999999999991,42.69,12.0,115.933833,112.510186,4.292683,115.933833,112.510186,4.292683,135.919605,151.125266,6.082528,126.301036,135.540261,6.948476,127.358968,135.781088,5.480984,3858.001505,5450.312387,385.041465,1410.7727272727273,1522.0588235294117,1632.8260869565217,314.22727272727275,-34.05882352941171,40.19,40.91,44.74,12.0,12.0,5.162738,3.587444,4.301075,4.199219,4.3095,2.600688
2020-12,1243.6666666666667,79.9874990232849,1366.0,1366.0,1121.0,122.33333333333326,49.99,12.0,116.044988,112.29969,3.592233,116.044988,112.29969,3.592233,137.25235,154.84881,7.213925,126.313595,135.637466,7.632,127.516201,136.645019,5.915179,4020.9859,5806.528164,346.404434,1630.7727272727273,1410.7727272727273,1522.0588235294117,-347.77272727272725,314.22727272727275,42.69,40.19,40.91,12.0,12.0,5.480984,5.162738,4.292683,4.301075,4.199219,3.0
2021-01,1657.5,171.43312337315004,1452.0,1856.0,1374.0,-205.5,54.77,12.0,116.600759,112.82593,3.375121,116.600759,112.82593,3.375121,138.123728,157.252556,7.785496,127.513256,135.478273,5.225727,127.987901,137.508949,5.292172,4239.219243,6261.731841,369.408198,1183.65,1630.7727272727273,1410.7727272727273,43.34999999999991,-347.77272727272725,49.99,42.69,40.19,12.0,12.0,5.915179,5.480984,3.592233,4.292683,4.301075,3.286853
2021-02,1499.6,189.42861452272732,1675.0,1770.0,1303.0,175.4000000000001,62.28,12.0,116.934221,113.667915,3.646833,116.934221,113.667915,3.646833,139.092078,158.53171,7.207435,127.967971,137.104316,5.47821,128.931301,137.796926,5.049396,4385.628954,6538.651806,358.953474,1243.6666666666667,1183.65,1630.7727272727273,122.33333333333326,43.34999999999991,54.77,49.99,42.69,12.0,12.0,5.292172,5.915179,3.375121,3.592233,4.292683,3.578529
2021-03,2017.608695652174,195.40441493347603,2046.0,2319.0,1651.0,28.391304347826008,65.41,12.0,120.661666,117.926778,7.324234,120.661666,117.926778,7.324234,139.642695,158.588646,6.623397,128.59706,138.776001,6.621432,129.717467,138.948834,5.695509,4484.589568,6703.221386,299.800755,1657.5,1243.6666666666667,1183.65,-205.5,122.33333333333326,62.28,54.77,49.99,12.0,12.0,5.049396,5.292172,3.646833,3.375121,3.592233,3.366337
2021-04,2475.05,357.99168984768323,3053.0,3053.0,2072.0,577.9499999999998,64.81,12.0,124.204929,123.198443,11.907553,124.204929,123.198443,11.907553,140.785982,161.28738,6.550239,129.061358,139.313029,5.906638,130.660867,140.244729,6.331878,4555.763213,6814.165194,216.60812,1499.6,1657.5,1243.6666666666667,175.4000000000001,-205.5,65.41,62.28,54.77,12.0,12.0,5.695509,5.049396,7.324234,3.646833,3.375121,3.155819
2021-05,2965.2631578947367,213.98542061065322,2596.0,3266.0,2596.0,-369.26315789473665,68.53,12.0,124.849179,124.622976,12.555894,124.849179,124.622976,12.555894,141.070385,161.941765,6.882847,129.401159,140.323243,6.554721,130.8181,141.252648,6.746464,4671.461009,6879.219408,178.61568,2017.608695652174,1499.6,1657.5,28.391304347826008,175.4000000000001,64.81,65.41,62.28,12.0,12.0,6.331878,5.695509,11.907553,7.324234,3.646833,3.137255
2021-06,2932.0,359.28752247959255,3383.0,3418.0,2420.0,451.0,73.16,12.0,123.184978,118.836858,6.822327,123.184978,118.836858,6.822327,141.186086,161.903595,8.213707,130.021031,140.770973,7.2625,131.132567,141.396637,6.623236,4852.807554,7099.700447,108.75769,2475.05,2017.608695652174,1499.6,577.9499999999998,28.391304347826008,68.53,64.81,65.41,12.0,12.0,6.746464,6.331878,12.555894,11.907553,7.324234,3.627451
2021-07,3187.9545454545455,93.09159712103698,3292.0,3338.0,3039.0,104.0454545454545,75.17,12.0,124.166136,118.963051,6.532611,124.166136,118.963051,6.532611,141.645838,160.96849,8.59304,130.232299,140.153126,6.092723,132.547666,141.684614,6.724512,4977.117686,7277.984158,55.085984,2965.2631578947367,2475.05,2017.608695652174,-369.26315789473665,577.9499999999998,73.16,68.53,64.81,12.0,12.0,6.623236,6.746464,6.822327,12.555894,11.907553,3.917728
2021-08,3720.0,369.1682543231474,4132.0,4235.0,3281.0,412.0,70.75,12.0,124.280291,119.174283,6.320939,124.280291,119.174283,6.320939,141.969246,162.365399,10.553744,130.034986,140.70929,5.240168,133.019366,141.972591,6.825569,5185.601214,7506.377197,50.470518,2932.0,2965.2631578947367,2475.05,451.0,-369.26315789473665,75.17,73.16,68.53,12.0,12.0,6.724512,6.623236,6.532611,6.822327,12.555894,4.3095
2021-09,4287.772727272727,462.35689490738434,5167.0,5197.0,3618.0,879.227272727273,74.49,12.0,124.844844,119.429826,6.349203,124.844844,119.429826,6.349203,142.420085,162.48577,10.4581,130.4878,140.904982,4.965744,133.333833,141.972591,6.709957,5430.646546,7868.395107,54.51438,3187.9545454545455,2932.0,2965.2631578947367,104.0454545454545,451.0,70.75,75.17,73.16,12.0,12.0,6.825569,6.724512,6.320939,6.532611,6.822327,4.199219
2021-10,4819.952380952381,662.7014015520471,3519.0,5650.0,3519.0,-1300.9523809523807,83.54,12.0,125.963055,119.953119,6.815183,125.963055,119.953119,6.815183,143.151621,164.363138,10.381123,130.729865,142.154271,5.180863,133.805533,143.268486,6.189968,5778.227425,8463.201611,61.35358,3720.0,3187.9545454545455,2932.0,412.0,104.0454545454545,74.49,70.75,75.17,12.0,12.0,6.709957,6.825569,6.349203,6.320939,6.532611,4.301075
2021-11,2780.4545454545455,223.7089365932624,3018.0,3428.0,2430.0,237.5454545454545,81.05,12.0,125.937712,120.088047,6.735267,125.937712,120.088047,6.735267,143.801164,165.936642,9.800728,131.472804,142.567972,5.184961,134.277233,143.412475,5.620361,6111.346079,9014.404208,65.392432,4287.772727272727,3720.0,3187.9545454545455,879.227272727273,412.0,83.54,74.49,70.75,12.0,12.0,6.189968,6.709957,6.815183,6.349203,6.320939,4.292683
2021-12,2832.1111111111113,460.161338571962,2217.0,3423.0,2217.0,-615.1111111111113,74.17,12.0,126.130008,120.433366,7.24283,126.130008,120.433366,7.24283,145.114778,168.780295,8.996831,131.990661,142.578512,5.117352,135.063399,143.988429,5.374078,6463.314374,9575.452849,64.908403,4819.952380952381,4287.772727272727,3720.0,-1300.9523809523807,879.227272727273,81.05,83.54,74.49,12.0,12.0,5.620361,6.189968,6.735267,6.815183,6.349203,3.592233
2022-01,1760.8,388.90989350125534,1418.0,2296.0,1296.0,-342.79999999999995,86.51,12.0,128.923091,120.801945,7.06931,128.923091,120.801945,7.06931,145.566211,169.804501,7.982029,133.381759,143.083631,5.61371,135.377866,145.284324,5.65445,6808.620296,10225.994991,63.309373,2780.4545454545455,4819.952380952381,4287.772727272727,237.5454545454545,-1300.9523809523807,74.17,81.05,83.54,12.0,12.0,5.374078,5.620361,7.24283,6.735267,6.815183,3.375121
2022-02,1834.9,289.32733238178156,2040.0,2244.0,1419.0,205.0999999999999,97.13,12.0,129.319689,121.358602,6.765926,129.319689,121.358602,6.765926,146.164188,171.219221,8.003138,133.675032,144.564788,5.441457,136.164032,146.724209,6.478579,7018.768988,10763.53333,64.613955,2832.1111111111113,2780.4545454545455,4819.952380952381,-615.1111111111113,237.5454545454545,86.51,74.17,81.05,12.0,12.0,5.65445,5.374078,7.06931,7.24283,6.735267,3.646833
2022-03,2464.086956521739,206.05337195702873,2358.0,2727.0,2069.0,-106.08695652173901,117.25,12.0,129.6058,122.086813,3.527643,129.6058,122.086813,3.527643,147.40323,173.85023,9.623377,134.391038,145.219116,4.642817,137.579132,147.588139,6.217617,7205.238954,11218.42515,67.358715,1760.8,2832.1111111111113,2780.4545454545455,-342.79999999999995,-615.1111111111113,97.13,86.51,74.17,12.0,12.0,6.478579,5.65445,6.765926,7.06931,7.24283,7.324234
2022-04,2220.3684210526317,144.15547568368893,2404.0,2425.0,2031.0,183.63157894736833,104.58,12.0,133.496197,124.776322,1.280762,133.496197,124.776322,1.280762,149.899274,178.9895,10.975515,136.294417,147.320254,5.74765,138.522532,148.596058,5.954825,7899.321605,12530.018699,83.881933,1834.9,1760.8,2832.1111111111113,205.0999999999999,-342.79999999999995,117.25,97.13,86.51,12.0,12.0,6.217617,6.478579,3.527643,6.765926,7.06931,11.907553
2022-05,2943.0476190476193,296.42696844087516,2566.0,3369.0,2412.0,-377.04761904761926,113.34,12.0,136.934197,127.989125,2.701066,136.934197,127.989125,2.701066,151.062034,181.235982,11.914293,136.41075,149.591575,6.604987,139.465931,151.907792,7.543323,8585.018041,14659.342447,113.096015,2464.086956521739,1834.9,1760.8,-106.08695652173901,205.0999999999999,104.58,117.25,97.13,12.0,12.0,5.954825,6.217617,1.280762,3.527643,6.765926,12.555894
